YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2013,5,5,13,31.29,63.38,0.1,98.75,4.25
2013,5,5,14,31.1,64.38,0.08,98.68,4.45
2013,5,5,15,30.69,66.38,0.07,98.67,4.69
2013,5,5,16,30.2,68.81,0.06,98.7,4.9
2013,5,5,17,29.6,72.19,0.06,98.76,5.08
2013,5,5,18,28.9,76.88,0.07,98.82,4.97
2013,5,5,19,28.47,80.31,0.08,98.88,4.94
2013,5,5,20,28.15,82.94,0.09,98.95,4.89
2013,5,5,21,27.92,84.88,0.09,98.99,4.8
2013,5,5,22,27.72,86.38,0.1,98.99,4.65
2013,5,5,23,27.57,87.38,0.1,98.93,4.53
2013,5,6,0,27.44,88.12,0.11,98.84,4.46
2013,5,6,1,27.33,88.69,0.12,98.77,4.59
2013,5,6,2,27.23,89.06,0.14,98.73,4.5
2013,5,6,3,27.12,89.62,0.16,98.73,4.35
2013,5,6,4,27.03,90.12,0.17,98.76,4.29
2013,5,6,5,26.97,90.44,0.16,98.83,4.38
2013,5,6,6,27.3,89.19,0.18,98.89,4.35
2013,5,6,7,27.88,85.88,0.21,98.97,4.45
2013,5,6,8,28.79,79.25,0.18,99.02,4.62
2013,5,6,9,29.87,72.38,0.18,99.02,4.5
2013,5,6,10,30.75,67.31,0.17,98.97,4.36
2013,5,6,11,31.26,64.31,0.17,98.9,4.27
2013,5,6,12,31.58,62.5,0.16,98.82,4.37
2013,5,6,13,31.54,62.69,0.13,98.75,4.79
2013,5,6,14,31.33,63.75,0.11,98.69,5.33
2013,5,6,15,30.89,66.12,0.09,98.67,5.87
2013,5,6,16,30.23,69.75,0.07,98.69,6.09
2013,5,6,17,29.41,74.38,0.06,98.75,6.03
2013,5,6,18,28.63,79.31,0.05,98.82,5.74
2013,5,6,19,28.21,82.44,0.05,98.9,5.4
2013,5,6,20,27.97,84.19,0.05,98.94,4.97
2013,5,6,21,27.84,85.12,0.05,98.98,4.59
2013,5,6,22,27.73,85.88,0.06,98.99,4.33
2013,5,6,23,27.62,86.5,0.08,98.95,4.23
2013,5,7,0,27.51,87,0.1,98.88,4.15
2013,5,7,1,27.41,87.12,0.11,98.81,4.04
2013,5,7,2,27.3,87.06,0.13,98.77,4.1
2013,5,7,3,27.16,87.06,0.14,98.77,4.53
2013,5,7,4,27.01,87.19,0.14,98.82,5.13
2013,5,7,5,26.8,87.25,0.13,98.9,5.63
2013,5,7,6,26.8,85.44,0.12,98.99,5.83
2013,5,7,7,27.12,81.19,0.12,99.08,5.59
2013,5,7,8,27.77,75.69,0.11,99.13,4.81
2013,5,7,9,28.66,69.44,0.09,99.16,3.99
2013,5,7,10,29.51,63.19,0.08,99.13,3.37
2013,5,7,11,30.19,58.88,0.07,99.06,3.17
2013,5,7,12,30.58,56.62,0.06,98.99,3.31
2013,5,7,13,30.72,56.12,0.05,98.91,3.7
2013,5,7,14,30.59,56.94,0.03,98.86,4.31
2013,5,7,15,30.17,59.19,0.03,98.85,4.85
2013,5,7,16,29.48,62.81,0.02,98.89,5.09
2013,5,7,17,28.69,67.12,0.02,98.96,5.03
2013,5,7,18,27.97,71.94,0.01,99.03,4.84
2013,5,7,19,27.68,74.69,0.01,99.09,4.62
2013,5,7,20,27.53,76.19,0.01,99.14,4.43
2013,5,7,21,27.42,77.31,0.02,99.16,4.2
2013,5,7,22,27.32,78.44,0.02,99.14,3.9
2013,5,7,23,27.23,79.44,0.03,99.09,3.75
2013,5,8,0,27.15,80.31,0.03,99.01,3.56
2013,5,8,1,27.05,81.38,0.04,98.93,3.49
2013,5,8,2,26.96,82.44,0.06,98.89,3.31
2013,5,8,3,26.9,83.25,0.09,98.89,3.19
2013,5,8,4,26.87,84,0.1,98.92,3.31
2013,5,8,5,26.86,84.69,0.1,98.98,3.49
2013,5,8,6,27.41,82.88,0.11,99.06,3.49
2013,5,8,7,28.29,77.62,0.11,99.14,3.75
2013,5,8,8,29.42,70.88,0.08,99.19,4
2013,5,8,9,30.48,65.88,0.06,99.18,4.33
2013,5,8,10,31.27,62.38,0.05,99.13,4.67
2013,5,8,11,31.83,60.06,0.05,99.05,5.12
2013,5,8,12,32.08,59,0.06,98.96,5.62
2013,5,8,13,32.07,58.81,0.07,98.87,6.04
2013,5,8,14,31.62,60.31,0.09,98.82,6.33
2013,5,8,15,31.01,62.62,0.12,98.83,6.25
2013,5,8,16,30.27,65.88,0.15,98.87,5.83
2013,5,8,17,29.44,70.12,0.16,98.94,5.29
2013,5,8,18,28.69,75.12,0.16,99.01,4.82
2013,5,8,19,28.26,79.06,0.14,99.06,4.5
2013,5,8,20,27.97,82.12,0.11,99.09,4.32
2013,5,8,21,27.76,84.38,0.09,99.11,4.11
2013,5,8,22,27.64,85.75,0.08,99.09,3.89
2013,5,8,23,27.51,86.75,0.08,99.04,3.69
2013,5,9,0,27.4,87.25,0.07,98.98,3.45
2013,5,9,1,27.33,87.56,0.07,98.91,3.3
2013,5,9,2,27.28,87.44,0.08,98.88,3.4
2013,5,9,3,27.26,87.06,0.09,98.88,3.57
2013,5,9,4,27.23,86.94,0.09,98.94,3.58
2013,5,9,5,27.18,86.94,0.1,99.01,3.6
2013,5,9,6,27.65,84.75,0.13,99.07,3.62
2013,5,9,7,28.52,78.88,0.16,99.15,3.77
2013,5,9,8,29.54,72.31,0.17,99.17,3.73
2013,5,9,9,30.58,66.62,0.18,99.16,3.79
2013,5,9,10,31.58,61.88,0.17,99.11,3.91
2013,5,9,11,32.23,59.19,0.15,99.03,3.99
2013,5,9,12,32.58,58.06,0.12,98.93,4.19
2013,5,9,13,32.58,58.38,0.11,98.83,4.53
2013,5,9,14,32.23,60.12,0.1,98.78,4.96
2013,5,9,15,31.44,63.69,0.09,98.77,5.32
2013,5,9,16,30.35,69.19,0.09,98.81,5.56
2013,5,9,17,29.33,74.44,0.07,98.88,5.45
2013,5,9,18,28.59,78.62,0.04,98.97,5.13
2013,5,9,19,28.26,80.88,0.02,99.03,4.81
2013,5,9,20,28.1,82.19,0.01,99.09,4.46
2013,5,9,21,27.95,83.31,0.01,99.11,4.17
2013,5,9,22,27.78,84.5,0.02,99.1,4.05
2013,5,9,23,27.61,85.56,0.02,99.04,4.09
2013,5,10,0,27.5,86.12,0.03,98.96,4.16
2013,5,10,1,27.44,86.44,0.04,98.9,4.18
2013,5,10,2,27.42,86.38,0.06,98.88,4.2
2013,5,10,3,27.42,86,0.07,98.89,4.14
2013,5,10,4,27.38,85.88,0.09,98.94,3.99
2013,5,10,5,27.36,85.69,0.11,99,3.79
2013,5,10,6,27.72,83.94,0.15,99.07,3.58
2013,5,10,7,28.37,79.88,0.19,99.13,3.75
2013,5,10,8,29.05,75.69,0.49,99.18,3.83
2013,5,10,9,29.59,72.81,0.42,99.18,3.78
2013,5,10,10,30.08,70.38,0.34,99.15,3.79
2013,5,10,11,30.48,68.38,0.2,99.1,3.89
2013,5,10,12,30.8,66.75,0.16,99.03,4.03
2013,5,10,13,30.96,65.94,0.22,98.94,4.3
2013,5,10,14,30.98,65.94,0.15,98.88,4.68
2013,5,10,15,30.82,66.94,0.2,98.84,5.03
2013,5,10,16,30.37,69.75,0.17,98.84,5.3
2013,5,10,17,29.58,74.94,0.12,98.88,5.23
2013,5,10,18,28.62,81.56,0.05,98.92,5.07
2013,5,10,19,28.08,85.75,0.02,98.95,4.84
2013,5,10,20,27.77,87.88,0.01,98.99,4.71
2013,5,10,21,27.62,88.44,0.02,99.04,4.72
2013,5,10,22,27.51,88.81,0.03,99.05,4.61
2013,5,10,23,27.37,89.06,0.07,99,4.46
2013,5,11,0,27.2,89.31,0.1,98.91,4.27
2013,5,11,1,27.04,89.38,0.12,98.85,3.81
2013,5,11,2,26.9,89.31,0.13,98.81,3.22
2013,5,11,3,26.82,89,0.12,98.79,2.9
2013,5,11,4,26.69,89.06,0.12,98.8,3.1
2013,5,11,5,26.55,89.31,0.09,98.84,3.6
2013,5,11,6,26.93,88.19,0.09,98.89,3.99
2013,5,11,7,27.52,84.94,0.1,98.95,4.07
2013,5,11,8,28.57,77.69,0.09,98.99,4.17
2013,5,11,9,29.66,71,0.09,98.99,4.23
2013,5,11,10,30.59,65.81,0.11,98.96,4.46
2013,5,11,11,31.25,62.5,0.16,98.89,4.77
2013,5,11,12,31.55,61,0.31,98.79,5.11
2013,5,11,13,31.56,61,0.3,98.68,5.38
2013,5,11,14,31.33,62.12,0.23,98.62,5.5
2013,5,11,15,30.9,64.25,0.13,98.58,5.41
2013,5,11,16,30.25,67.56,0.09,98.59,5.23
2013,5,11,17,29.33,72.69,0.06,98.65,4.87
2013,5,11,18,28.32,79.38,0.05,98.71,4.31
2013,5,11,19,27.78,83.88,0.04,98.79,4.06
2013,5,11,20,27.5,86.25,0.04,98.85,4.14
2013,5,11,21,27.29,87.88,0.05,98.88,4.34
2013,5,11,22,27.14,89.06,0.06,98.87,4.51
2013,5,11,23,27.05,89.25,0.07,98.81,4.58
2013,5,12,0,26.98,89.06,0.1,98.75,4.51
2013,5,12,1,26.9,89.06,0.15,98.68,4.47
2013,5,12,2,26.8,88.88,0.21,98.66,4.52
2013,5,12,3,26.7,88.94,0.27,98.68,4.42
2013,5,12,4,26.59,89,0.33,98.75,4.25
2013,5,12,5,26.49,88.94,0.38,98.84,4.22
2013,5,12,6,26.76,87.88,0.48,98.94,4.07
2013,5,12,7,27.23,85.19,0.67,99.05,4.06
2013,5,12,8,27.82,80.06,0.26,99.1,4.32
2013,5,12,9,28.72,73.75,0.28,99.11,4.42
2013,5,12,10,29.36,69.5,0.27,99.09,4.47
2013,5,12,11,29.9,66.12,0.3,99.01,4.63
2013,5,12,12,30.33,63.69,0.27,98.91,4.92
2013,5,12,13,30.55,62.44,0.2,98.83,5.25
2013,5,12,14,30.48,62.69,0.11,98.76,5.6
2013,5,12,15,30.1,64.44,0.07,98.74,5.84
2013,5,12,16,29.47,67.69,0.06,98.75,5.96
2013,5,12,17,28.54,73,0.06,98.8,5.92
2013,5,12,18,27.51,79.69,0.07,98.87,5.59
2013,5,12,19,26.88,83.44,0.07,98.95,5.42
2013,5,12,20,26.42,85.06,0.07,98.98,5.21
2013,5,12,21,26.11,85.81,0.07,98.98,5.18
2013,5,12,22,25.96,86.12,0.07,98.96,4.96
2013,5,12,23,25.9,86.5,0.08,98.91,4.72
2013,5,13,0,25.87,86.94,0.08,98.82,4.63
2013,5,13,1,25.88,87.62,0.09,98.74,4.63
2013,5,13,2,25.88,88.44,0.11,98.67,4.68
2013,5,13,3,25.94,89.38,0.14,98.67,4.76
2013,5,13,4,26.05,90,0.18,98.72,4.95
2013,5,13,5,26.11,90.31,0.21,98.8,5.06
2013,5,13,6,26.47,89.31,0.24,98.9,5.31
2013,5,13,7,26.91,86.69,0.25,99,5.76
2013,5,13,8,27.72,79.88,0.1,99.06,6.19
2013,5,13,9,28.44,74.25,0.1,99.07,6.13
2013,5,13,10,29.17,69.5,0.09,99.01,5.68
2013,5,13,11,29.52,67.06,0.09,98.91,5.64
2013,5,13,12,29.21,68.25,0.07,98.81,6
2013,5,13,13,28.69,70.62,0.07,98.72,6.2
2013,5,13,14,28.36,72.12,0.06,98.65,6.09
2013,5,13,15,28.23,72.56,0.06,98.61,5.88
2013,5,13,16,27.95,73.69,0.05,98.63,5.65
2013,5,13,17,27.46,76.06,0.04,98.71,5.35
2013,5,13,18,26.9,79.5,0.04,98.8,5.05
2013,5,13,19,26.55,82.06,0.04,98.87,4.81
2013,5,13,20,26.39,83.94,0.05,98.92,4.7
2013,5,13,21,26.3,85.62,0.06,98.94,4.7
2013,5,13,22,26.21,87.5,0.07,98.92,4.8
2013,5,13,23,26.21,88.88,0.08,98.86,5.21
2013,5,14,0,26.3,89.62,0.08,98.78,5.51
2013,5,14,1,26.38,89.94,0.08,98.7,5.78
2013,5,14,2,26.48,89.75,0.08,98.66,6.04
2013,5,14,3,26.54,89.38,0.08,98.66,6.3
2013,5,14,4,26.57,88.69,0.08,98.7,6.55
2013,5,14,5,26.58,87.94,0.09,98.76,6.73
2013,5,14,6,26.88,85.81,0.08,98.83,6.8
2013,5,14,7,27.49,80.94,0.08,98.92,7.08
2013,5,14,8,28.33,73.31,0.07,98.98,7.28
2013,5,14,9,29.07,67.31,0.05,98.99,7.09
2013,5,14,10,29.91,62.5,0.04,98.95,7.02
2013,5,14,11,30.55,59.06,0.02,98.87,7.13
2013,5,14,12,30.78,57.69,0.02,98.78,7.38
2013,5,14,13,30.58,58.44,0.01,98.69,7.6
2013,5,14,14,30.14,60.44,0.01,98.63,7.6
2013,5,14,15,29.52,63.38,0.01,98.61,7.27
2013,5,14,16,28.83,67.06,0.02,98.63,6.69
2013,5,14,17,28.13,71.19,0.02,98.69,5.93
2013,5,14,18,27.38,76.56,0.02,98.75,5.17
2013,5,14,19,27.01,79.94,0.02,98.81,4.67
2013,5,14,20,26.83,81.69,0.02,98.84,4.47
2013,5,14,21,26.7,82.56,0.02,98.86,4.44
2013,5,14,22,26.56,83.31,0.03,98.86,4.57
2013,5,14,23,26.51,83.25,0.04,98.82,4.76
2013,5,15,0,26.42,83.25,0.07,98.75,5
2013,5,15,1,26.32,83.25,0.07,98.71,5.22
2013,5,15,2,26.21,83.44,0.06,98.68,5.15
2013,5,15,3,26.1,83.75,0.06,98.7,5.01
2013,5,15,4,25.98,84.06,0.06,98.73,4.88
2013,5,15,5,25.91,84,0.05,98.79,4.75
2013,5,15,6,26.57,80.31,0.03,98.86,4.72
2013,5,15,7,27.62,72.75,0.01,98.95,5.11
2013,5,15,8,28.69,66.69,0.03,99,5.05
2013,5,15,9,29.84,61.06,0.03,99.01,5.08
2013,5,15,10,30.79,56.44,0.03,98.97,5.32
2013,5,15,11,31.32,53.75,0.03,98.89,5.68
2013,5,15,12,31.57,52.62,0.02,98.81,6.07
2013,5,15,13,31.58,52.81,0.02,98.73,6.53
2013,5,15,14,31.37,53.75,0.01,98.68,6.85
2013,5,15,15,30.84,55.81,0.01,98.67,6.91
2013,5,15,16,30.12,58.56,0.01,98.69,6.66
2013,5,15,17,29.17,62.38,0.01,98.75,6.15
2013,5,15,18,28.13,67.62,0.01,98.82,5.45
2013,5,15,19,27.56,71.5,0,98.89,5.05
2013,5,15,20,27.19,74.25,0,98.95,4.88
2013,5,15,21,26.89,76.44,0,98.97,4.8
2013,5,15,22,26.6,78.44,0,98.96,4.64
2013,5,15,23,26.33,80.25,0.01,98.91,4.44
2013,5,16,0,26.23,80.94,0.01,98.85,4.66
2013,5,16,1,26.13,81.38,0.01,98.78,4.75
2013,5,16,2,26.02,81.94,0.02,98.76,4.88
2013,5,16,3,25.95,82.25,0.03,98.8,4.8
2013,5,16,4,25.9,82.31,0.03,98.86,4.53
2013,5,16,5,25.86,82.44,0.05,98.94,4.21
2013,5,16,6,26.5,79.38,0.03,99.02,3.85
2013,5,16,7,27.54,72.38,0.04,99.09,3.92
2013,5,16,8,28.67,65.31,0.04,99.11,3.78
2013,5,16,9,29.81,59,0.03,99.1,3.63
2013,5,16,10,30.8,53.88,0.02,99.04,3.58
2013,5,16,11,31.45,50.25,0.01,98.95,3.64
2013,5,16,12,31.86,48.19,0,98.84,3.82
2013,5,16,13,32,47.56,0,98.73,4.08
2013,5,16,14,31.83,48.44,0,98.67,4.41
2013,5,16,15,31.35,50.62,0,98.66,4.65
2013,5,16,16,30.61,54.12,0,98.7,4.77
2013,5,16,17,29.63,59.25,0,98.77,4.8
2013,5,16,18,28.56,65.94,0,98.86,4.52
2013,5,16,19,27.97,70.69,0,98.92,4.24
2013,5,16,20,27.63,73.88,0,98.98,4.15
2013,5,16,21,27.37,76.38,0,99.02,4.06
2013,5,16,22,27.12,78.5,0,99.02,3.93
2013,5,16,23,26.94,79.94,0,98.97,3.86
2013,5,17,0,26.75,81.12,0,98.9,3.86
2013,5,17,1,26.64,81.75,0,98.83,3.92
2013,5,17,2,26.52,82.19,0,98.8,3.75
2013,5,17,3,26.4,82.5,0.01,98.8,3.56
2013,5,17,4,26.36,82.62,0.02,98.84,3.55
2013,5,17,5,26.33,82.62,0.02,98.9,3.46
2013,5,17,6,26.98,79.69,0.01,98.99,3.48
2013,5,17,7,27.95,74.12,0,99.06,3.63
2013,5,17,8,29.09,68.25,0.02,99.1,3.76
2013,5,17,9,30.22,62.94,0.02,99.1,3.96
2013,5,17,10,31.24,58.62,0.02,99.08,4.21
2013,5,17,11,32,55.81,0.02,99.02,4.59
2013,5,17,12,32.38,54.69,0.02,98.95,5.13
2013,5,17,13,32.42,54.69,0.01,98.88,5.72
2013,5,17,14,31.94,56.56,0.01,98.84,6.17
2013,5,17,15,31.3,59.44,0.01,98.83,6.3
2013,5,17,16,30.48,63.06,0,98.85,6.08
2013,5,17,17,29.55,67.38,0,98.9,5.65
2013,5,17,18,28.74,71.81,0.01,98.96,5.15
2013,5,17,19,28.32,74.69,0,99.02,4.72
2013,5,17,20,28.05,76.62,0,99.06,4.3
2013,5,17,21,27.82,78.31,0,99.1,3.92
2013,5,17,22,27.62,79.56,0,99.1,3.79
2013,5,17,23,27.47,80.25,0,99.06,3.71
2013,5,18,0,27.4,80.31,0,99,3.6
2013,5,18,1,27.29,80.56,0,98.93,3.49
2013,5,18,2,27.15,81.12,0,98.9,3.38
2013,5,18,3,27.04,81.62,0.01,98.88,3.3
2013,5,18,4,26.88,82.56,0.03,98.9,3.35
2013,5,18,5,26.7,83.94,0.04,98.93,3.47
2013,5,18,6,27.05,82.62,0.12,98.99,3.62
2013,5,18,7,27.86,77.75,0.1,99.07,3.75
2013,5,18,8,29.01,71.12,0.05,99.12,3.51
2013,5,18,9,30.2,65.31,0.05,99.13,3.34
2013,5,18,10,31.13,61.38,0.04,99.07,3.45
2013,5,18,11,31.81,59,0.03,98.97,3.83
2013,5,18,12,32.08,58.19,0.02,98.86,4.38
2013,5,18,13,31.95,58.69,0.02,98.78,5.02
2013,5,18,14,31.33,61.38,0.02,98.74,5.61
2013,5,18,15,30.44,65.56,0.02,98.76,5.83
2013,5,18,16,29.62,69.56,0.02,98.8,5.55
2013,5,18,17,28.94,73,0.02,98.86,5.08
2013,5,18,18,28.39,76.25,0.02,98.94,4.65
2013,5,18,19,28.15,78.19,0.03,99,4.37
2013,5,18,20,28.04,79.38,0.04,99.06,4.14
2013,5,18,21,27.92,80.56,0.03,99.09,4.01
2013,5,18,22,27.8,81.56,0.03,99.08,3.97
2013,5,18,23,27.66,82.62,0.04,99.03,3.87
2013,5,19,0,27.51,83.56,0.06,98.93,3.77
2013,5,19,1,27.38,84.19,0.1,98.85,3.6
2013,5,19,2,27.23,84.75,0.12,98.79,3.48
2013,5,19,3,27.09,85.19,0.15,98.78,3.35
2013,5,19,4,26.96,85.75,0.19,98.81,3.06
2013,5,19,5,26.81,86.5,0.15,98.86,2.9
2013,5,19,6,27.26,84.5,0.11,98.93,2.73
2013,5,19,7,28.08,79.12,0.12,99,2.55
2013,5,19,8,29.08,73.19,0.15,99.03,2.47
2013,5,19,9,30.09,68.5,0.21,99.04,2.6
2013,5,19,10,30.82,65.44,0.28,99.01,2.97
2013,5,19,11,31.34,63.56,0.25,98.95,3.43
2013,5,19,12,31.57,62.94,0.26,98.88,3.82
2013,5,19,13,31.62,63.06,0.23,98.8,4.21
2013,5,19,14,31.26,64.69,0.15,98.73,4.53
2013,5,19,15,30.7,67.5,0.15,98.71,4.77
2013,5,19,16,30,71.44,0.16,98.72,4.85
2013,5,19,17,29.29,75.75,0.18,98.77,4.8
2013,5,19,18,28.65,80.19,0.17,98.82,4.63
2013,5,19,19,28.3,83.31,0.18,98.88,4.41
2013,5,19,20,28.08,85.25,0.17,98.94,4.27
2013,5,19,21,27.94,86.44,0.16,98.97,4.26
2013,5,19,22,27.81,87.19,0.18,98.98,4.16
2013,5,19,23,27.72,87.56,0.23,98.94,4.16
2013,5,20,0,27.62,87.75,0.27,98.87,4.27
2013,5,20,1,27.51,87.88,0.3,98.82,4.05
2013,5,20,2,27.4,87.94,0.28,98.79,3.93
2013,5,20,3,27.31,88.25,0.26,98.8,4.09
2013,5,20,4,27.2,88.81,0.23,98.84,4.32
2013,5,20,5,27.09,89.44,0.23,98.88,4.34
2013,5,20,6,27.32,88.69,0.25,98.94,4.38
2013,5,20,7,27.88,85.44,0.26,99.01,4.71
2013,5,20,8,28.63,80.38,0.79,99.06,4.73
2013,5,20,9,29.34,75.69,0.88,99.07,4.35
2013,5,20,10,30.01,71.81,1.07,99.05,3.94
2013,5,20,11,30.57,68.75,1.42,99,3.6
2013,5,20,12,30.78,67.62,1.46,98.93,3.51
2013,5,20,13,30.73,68,1.66,98.86,3.55
2013,5,20,14,30.48,69.19,1.87,98.81,3.54
2013,5,20,15,30.06,71.31,1.53,98.79,3.53
2013,5,20,16,29.38,75.56,1.46,98.82,3.65
2013,5,20,17,28.58,81.81,1.43,98.88,3.7
2013,5,20,18,27.95,86.94,1.28,98.94,4.14
2013,5,20,19,27.75,88.5,1.23,98.99,4.65
2013,5,20,20,27.62,89.25,1.07,99.04,4.68
2013,5,20,21,27.42,89.94,0.98,99.09,4.51
2013,5,20,22,27.23,90.25,0.89,99.1,4.31
2013,5,20,23,27.01,90.5,0.9,99.06,4.26
2013,5,21,0,26.8,90.25,0.97,99.02,4.16
2013,5,21,1,26.62,88.69,1.05,98.99,3.91
2013,5,21,2,26.51,87.56,1.13,98.98,3.38
2013,5,21,3,26.48,86.31,1.2,98.99,2.77
2013,5,21,4,26.5,84.81,1.11,99.04,2.23
2013,5,21,5,26.45,84.31,0.85,99.09,2.16
2013,5,21,6,26.7,84.69,0.7,99.14,2.34
2013,5,21,7,27.08,81.88,0.57,99.21,2.2
2013,5,21,8,27.6,76,0.08,99.26,1.39
2013,5,21,9,28.5,66.69,0.06,99.27,0.39
2013,5,21,10,29.57,60.38,0.06,99.21,0.58
2013,5,21,11,30.58,55.88,0.06,99.13,0.91
2013,5,21,12,31.32,53.5,0.06,99.04,1.29
2013,5,21,13,31.76,52.31,0.06,98.94,1.89
2013,5,21,14,31.87,51.88,0.06,98.86,2.48
2013,5,21,15,31.59,52.94,0.05,98.82,3.03
2013,5,21,16,30.91,55.94,0.05,98.83,3.68
2013,5,21,17,29.89,61.44,0.03,98.89,4.15
2013,5,21,18,28.69,70,0.03,98.97,3.99
2013,5,21,19,28.1,75.31,0.02,99.04,3.62
2013,5,21,20,27.75,78.44,0.02,99.1,3.33
2013,5,21,21,27.48,80.75,0.03,99.14,3.15
2013,5,21,22,27.27,82.31,0.04,99.15,3.03
2013,5,21,23,27.06,83.5,0.05,99.11,3.09
2013,5,22,0,26.84,84.5,0.07,99.05,3.23
2013,5,22,1,26.63,85.44,0.08,99,3.44
2013,5,22,2,26.41,86.31,0.1,98.96,3.51
2013,5,22,3,26.23,87.19,0.12,98.97,3.38
2013,5,22,4,26.09,87.69,0.15,99,3.3
2013,5,22,5,26.01,88,0.17,99.04,3.16
2013,5,22,6,26.7,85.12,0.18,99.11,3.01
2013,5,22,7,27.73,78.94,0.16,99.18,2.85
2013,5,22,8,28.76,72.81,0.16,99.22,2.94
2013,5,22,9,29.64,68.56,0.12,99.21,3.37
2013,5,22,10,30.29,65.94,0.1,99.16,3.93
2013,5,22,11,30.73,64.31,0.09,99.1,4.48
2013,5,22,12,30.92,63.44,0.09,99.02,4.94
2013,5,22,13,30.9,63.5,0.1,98.95,5.28
2013,5,22,14,30.71,64.38,0.11,98.91,5.48
2013,5,22,15,30.23,66.88,0.14,98.9,5.56
2013,5,22,16,29.52,70.56,0.16,98.93,5.48
2013,5,22,17,28.76,75,0.16,99.01,5.17
2013,5,22,18,27.99,80.62,0.15,99.09,4.61
2013,5,22,19,27.61,84.31,0.13,99.16,4.35
2013,5,22,20,27.4,86,0.11,99.2,4.37
2013,5,22,21,27.26,86.69,0.1,99.22,4.33
2013,5,22,22,27.12,87.25,0.1,99.2,4.2
2013,5,22,23,26.98,87.75,0.1,99.16,4.04
2013,5,23,0,26.86,88,0.11,99.09,3.88
2013,5,23,1,26.76,88.12,0.12,99.02,3.77
2013,5,23,2,26.69,88.06,0.11,98.98,3.56
2013,5,23,3,26.62,87.56,0.08,98.96,3.34
2013,5,23,4,26.55,87.06,0.05,98.98,3.21
2013,5,23,5,26.48,86.69,0.04,99.03,3.12
2013,5,23,6,27.05,84.12,0.03,99.11,3.04
2013,5,23,7,27.99,77,0.02,99.19,3.26
2013,5,23,8,28.99,70.38,0.03,99.23,3.49
2013,5,23,9,29.91,66.12,0.05,99.23,3.87
2013,5,23,10,30.56,63.5,0.08,99.19,4.29
2013,5,23,11,31,61.75,0.12,99.12,4.67
2013,5,23,12,31.28,60.62,0.11,99.04,5.02
2013,5,23,13,31.35,60.38,0.1,98.96,5.3
2013,5,23,14,31.12,61.06,0.09,98.9,5.48
2013,5,23,15,30.72,62.56,0.09,98.89,5.51
2013,5,23,16,30.09,65.38,0.07,98.92,5.38
2013,5,23,17,29.24,70.06,0.06,98.98,5.05
2013,5,23,18,28.23,77.5,0.05,99.05,4.46
2013,5,23,19,27.72,82.25,0.04,99.12,4.06
2013,5,23,20,27.48,84.75,0.04,99.17,3.93
2013,5,23,21,27.31,86.06,0.05,99.2,3.81
2013,5,23,22,27.21,86.62,0.05,99.17,3.74
2013,5,23,23,27.05,87.19,0.07,99.1,3.78
2013,5,24,0,26.91,87.75,0.1,99.02,3.88
2013,5,24,1,26.8,88.56,0.11,98.95,3.99
2013,5,24,2,26.69,89.19,0.14,98.9,4.22
2013,5,24,3,26.67,89.31,0.15,98.89,4.3
2013,5,24,4,26.63,89.5,0.15,98.92,4.33
2013,5,24,5,26.6,89.69,0.12,98.97,4.43
2013,5,24,6,27.05,88.12,0.12,99.04,4.41
2013,5,24,7,27.78,83.44,0.13,99.12,4.77
2013,5,24,8,28.63,77.88,0.1,99.17,5.13
2013,5,24,9,29.54,72.88,0.07,99.18,5.36
2013,5,24,10,30.12,69.88,0.07,99.15,5.53
2013,5,24,11,30.44,68.44,0.07,99.08,5.82
2013,5,24,12,30.52,68,0.08,99.01,6.1
2013,5,24,13,30.34,68.75,0.08,98.93,6.23
2013,5,24,14,30.06,70.12,0.08,98.88,6.11
2013,5,24,15,29.74,71.38,0.08,98.87,5.81
2013,5,24,16,29.3,73.44,0.09,98.89,5.41
2013,5,24,17,28.66,77.25,0.1,98.94,4.98
2013,5,24,18,27.98,82.12,0.11,99,4.46
2013,5,24,19,27.62,84.88,0.13,99.07,4.34
2013,5,24,20,27.42,86.38,0.13,99.13,4.33
2013,5,24,21,27.27,87.5,0.13,99.15,4.37
2013,5,24,22,27.17,88.44,0.12,99.15,4.57
2013,5,24,23,27.06,89.12,0.13,99.1,4.71
2013,5,25,0,26.91,89.62,0.15,99.03,4.56
2013,5,25,1,26.8,89.88,0.17,98.97,4.46
2013,5,25,2,26.74,90.19,0.2,98.93,4.49
2013,5,25,3,26.74,90.31,0.25,98.94,4.45
2013,5,25,4,26.79,90.12,0.29,98.97,4.21
2013,5,25,5,26.83,89.81,0.31,99.04,4.15
2013,5,25,6,27.13,88.56,0.31,99.11,4.26
2013,5,25,7,27.58,85.44,0.29,99.19,4.66
2013,5,25,8,27.92,81.5,1,99.24,5.06
2013,5,25,9,28.23,78.56,1.1,99.27,5.42
2013,5,25,10,28.47,76.56,1.23,99.27,5.66
2013,5,25,11,28.47,76.44,1.44,99.25,5.88
2013,5,25,12,28.45,76.12,1.44,99.21,6.1
2013,5,25,13,28.4,75.56,1.36,99.15,6.25
2013,5,25,14,28.2,75.81,1.12,99.09,6.41
2013,5,25,15,28.01,76.25,0.91,99.05,6.52
2013,5,25,16,27.65,77.75,0.79,99.04,6.26
2013,5,25,17,27.08,81.94,0.73,99.04,5.8
2013,5,25,18,26.58,85.81,0.69,99.07,5.65
