2011,2,5,13,26.65,26.62,0,4.95,156.15
2011,2,5,14,26.34,27.69,0,4.86,159.7
2011,2,5,15,25.22,31.12,0,4.21,161.06
2011,2,5,16,21.73,48.19,0,3.69,146.58
2011,2,5,17,18.58,52.5,0,4.46,123.86
2011,2,5,18,17.88,54.56,0,5.8,111.14
2011,2,5,19,17.19,55.06,0,6.9,104.15
2011,2,5,20,16.45,55.88,0,7.54,99.3
2011,2,5,21,16.78,53.5,0,8.55,95.4
2011,2,5,22,17.31,50.31,0,9.31,95.1
2011,2,5,23,17.3,49.31,0,9.41,95.86
2011,2,6,0,17.24,48.62,0,9.5,96.61
2011,2,6,1,17.05,48.88,0,9.35,97.15
2011,2,6,2,16.41,51,0,8.73,96.88
2011,2,6,3,15.4,54.19,0,7.58,96.99
2011,2,6,4,15.37,53.75,0,7.52,98.96
2011,2,6,5,15.68,50.88,0,8.67,103.28
2011,2,6,6,15.31,51.31,0,8.34,108.91
2011,2,6,7,16.48,48.19,0,8.38,111.44
2011,2,6,8,17.94,44.19,0,8.12,110.32
2011,2,6,9,19.64,40.31,0,7.5,103.98
2011,2,6,10,21.48,36.69,0,7.94,105.46
2011,2,6,11,22.19,36.44,0.01,7.88,110.74
2011,2,6,12,22.1,38.12,0,7.64,112.87
2011,2,6,13,22.15,38.75,0,7.86,114.48
2011,2,6,14,23.1,36.25,0,8.44,117.87
2011,2,6,15,22.8,36.81,0,8.52,121.65
2011,2,6,16,20.21,46.12,0,7.87,122.19
2011,2,6,17,17.27,55.5,0,7.95,119.11
2011,2,6,18,17.21,54.19,0,8.92,110.72
2011,2,6,19,17.66,49.56,0,9.82,103.85
2011,2,6,20,17.62,45.81,0,10.16,101.58
2011,2,6,21,17.59,42.5,0,10.27,103.28
2011,2,6,22,17.38,41.31,0,10.14,105.78
2011,2,6,23,17.34,40.75,0,10.04,107.9
2011,2,7,0,17.1,41.69,0.01,9.76,110.34
2011,2,7,1,16.61,44.12,0.02,9.27,112.91
2011,2,7,2,16.1,47.06,0.02,8.96,118.44
2011,2,7,3,15.71,49.25,0.02,8.97,126.14
2011,2,7,4,15.29,51.44,0.02,9.06,128.49
2011,2,7,5,14.9,54.06,0.03,8.99,125.87
2011,2,7,6,14.69,56.19,0.03,9.14,122.29
2011,2,7,7,15.24,55.62,0.03,8.99,124.13
2011,2,7,8,15.78,55.94,0.26,8.4,122.15
2011,2,7,9,16.58,55.56,0.09,8.27,116.66
2011,2,7,10,17.95,51.75,0.07,8.64,112.55
2011,2,7,11,19.66,46.38,0.23,9.7,115.06
2011,2,7,12,21.65,41.75,0.57,10.42,123.28
2011,2,7,13,21.69,42.94,0.77,10.19,129.81
2011,2,7,14,20.29,49.94,0.62,9.34,131.17
2011,2,7,15,18.89,59.12,0.6,8.69,129.89
2011,2,7,16,17.43,68.62,0.44,7.99,128.57
2011,2,7,17,16.15,76.38,0.5,7.45,128.53
2011,2,7,18,15.65,79.81,0.39,7.04,130.46
2011,2,7,19,15.24,82.94,0.3,6.16,133.46
2011,2,7,20,14.8,86.06,0.17,4.72,136.61
2011,2,7,21,14.33,89,0.11,3.18,127.52
2011,2,7,22,13.64,89.69,0.09,2.16,90.21
2011,2,7,23,12.27,93.19,0.04,4,57.52
2011,2,8,0,11.53,94.06,0.01,6.35,49.69
2011,2,8,1,11.29,91.25,0,7.85,49.4
2011,2,8,2,10.73,87.81,0,8.24,51.7
2011,2,8,3,9.93,85,0,7.97,54.53
2011,2,8,4,9.08,82.38,0,7.16,57.25
2011,2,8,5,8.44,79.25,0,6.16,59.5
2011,2,8,6,8.37,75.19,0,5.46,59.84
